,eventid,iyear,imonth,iday,country_txt,provstate,city,latitude,longitude,gname,targtype1_txt,Threat
17386,201405290022,2014,5,29,India,Manipur,Imphal,24.798346,93.94043,Unknown,Private Citizens & Property,60.44504046438079
17387,201405290028,2014,5,29,Pakistan,Federally Administered Tribal Areas,Orakzai district,33.647254,70.86229,Tribesmen,Private Citizens & Property,21.62070252272059
17388,201405290029,2014,5,29,Pakistan,Khyber Pakhtunkhwa,Bannu,32.957215999999995,70.569924,Unknown,Military,60.44504046438079
17389,201405290051,2014,5,29,Pakistan,Sindh,Kambar Shahdadkot district,27.885165999999998,67.91924200000001,Unknown,Violent Political Party,60.44504046438079
17390,201405290052,2014,5,29,India,Meghalaya,Chokpot,25.322531,90.420985,Unknown,Police,60.44504046438079
17391,201405290217,2014,5,29,India,Maharashtra,Gadchiroli district,20.184870999999998,79.994796,Maoists,Government (General),46.548636158096706
17392,201405300016,2014,5,30,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Educational Institution,60.44504046438079
17393,201405300021,2014,5,31,Pakistan,Punjab,Lahore,31.505470000000003,74.34288000000001,Tehrik-i-Taliban Pakistan (TTP),Government (General),50.749838657490656
17394,201405300022,2014,5,30,India,Chhattisgarh,Narayanpur district,19.723558999999998,81.242411,Maoists,Police,46.548636158096706
17395,201405310011,2014,5,31,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Government (General),60.44504046438079
17396,201405310014,2014,5,31,Pakistan,Punjab,Sargodha,32.083740999999996,72.67186,Tehrik-i-Taliban Pakistan (TTP),Government (General),50.749838657490656
17397,201405310015,2014,5,31,Pakistan,Federally Administered Tribal Areas,Bajaur district,34.775677,71.50979,Tehrik-i-Taliban Pakistan (TTP),Military,50.749838657490656
17398,201405310016,2014,5,31,Pakistan,Balochistan,Chaman,30.922109999999996,66.45153,Unknown,Utilities,60.44504046438079
17399,201405310018,2014,5,31,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Police,60.44504046438079
17400,201405310021,2014,5,31,Pakistan,Punjab,Multan,30.183279,71.405854,Unknown,Journalists & Media,60.44504046438079
17401,201405310046,2014,5,31,Pakistan,Khyber Pakhtunkhwa,Hangu,33.528893,71.056122,Unknown,NGO,60.44504046438079
17402,201405310047,2014,5,31,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Religious Figures/Institutions,60.44504046438079
17403,201405310050,2014,5,31,Pakistan,Federally Administered Tribal Areas,Bajaur district,34.810615000000006,71.423875,Tehrik-i-Taliban Pakistan (TTP),Military,50.749838657490656
17404,201405310055,2014,5,31,Pakistan,Sindh,Bin Qasim,24.891115,67.143311,Tehrik-i-Taliban Pakistan (TTP),Private Citizens & Property,50.749838657490656
17405,201405310056,2014,5,31,Pakistan,Khyber Pakhtunkhwa,Badaber,33.91758,71.562035,Unknown,Military,60.44504046438079
17406,201405310057,2014,5,31,Pakistan,Khyber Pakhtunkhwa,Bannu,32.987347,70.602524,Unknown,Religious Figures/Institutions,60.44504046438079
17407,201405310058,2014,5,31,Pakistan,Khyber Pakhtunkhwa,Bannu,32.987347,70.602524,Unknown,Private Citizens & Property,60.44504046438079
17408,201405310059,2014,5,31,India,Maharashtra,Belgaon,20.327651,80.454063,Maoists,Private Citizens & Property,46.548636158096706
17409,201406010028,2014,6,1,India,Manipur,Senapati district,25.273753,94.027276,Others,Private Citizens & Property,20.282358148375355
17410,201406010057,2014,6,2,Pakistan,Federally Administered Tribal Areas,Haji Kor Anzari,34.599701,71.334191,Unknown,Private Citizens & Property,60.44504046438079
17411,201406010058,2014,6,1,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Business,60.44504046438079
17412,201406010064,2014,6,1,India,Chhattisgarh,Bijapur district,18.846484,80.745099,Maoists,Private Citizens & Property,46.548636158096706
17413,201406020002,2014,6,2,Pakistan,Balochistan,Pasni,25.26786,63.460991,Unknown,Government (General),60.44504046438079
17414,201406020003,2014,6,2,Pakistan,Balochistan,Chagai district,28.944653999999996,64.70609300000001,Baloch Nationalists,Transportation,26.55775811613099
17415,201406020006,2014,6,2,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Police,60.44504046438079
17416,201406020052,2014,6,2,India,Assam,Jekabari,25.563479,89.890889,Garo National Liberation Army,Private Citizens & Property,31.01447371145124
17417,201406020054,2014,6,2,Pakistan,Khyber Pakhtunkhwa,Hayatabad,33.976307,71.437157,Unknown,Police,60.44504046438079
17418,201406020055,2014,6,2,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Government (General),60.44504046438079
17419,201406020056,2014,6,2,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Private Citizens & Property,60.44504046438079
17420,201406030002,2014,6,3,Pakistan,Federally Administered Tribal Areas,Parachinar,33.899209,70.100629,Unknown,Private Citizens & Property,60.44504046438079
17421,201406030003,2014,6,3,Pakistan,Balochistan,Panjgur district,26.730321999999997,64.147824,Unknown,Military,60.44504046438079
17422,201406030051,2014,6,2,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Private Citizens & Property,60.44504046438079
17423,201406030056,2014,6,3,Pakistan,Islamabad Capital Territory,Islamabad,33.671638,73.05606800000001,Unknown,Police,60.44504046438079
17424,201406030061,2014,6,3,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Private Citizens & Property,60.44504046438079
17425,201406030062,2014,6,3,India,Jharkhand,Khunti district,23.07,85.28,Maoists,Private Citizens & Property,46.548636158096706
17426,201406030067,2014,6,3,Pakistan,Sindh,Kashmore,28.431765999999996,69.583678,Unknown,Military,60.44504046438079
17427,201406040001,2014,6,4,Pakistan,Punjab,Fateh Jang,33.565437,72.642901,Tehrik-i-Taliban Pakistan (TTP),Military,50.749838657490656
17428,201406040017,2014,6,4,Pakistan,Federally Administered Tribal Areas,Mano Zangal,34.863741999999995,71.340476,Tehrik-i-Taliban Pakistan (TTP),Military,50.749838657490656
17429,201406040018,2014,6,4,Pakistan,Federally Administered Tribal Areas,Makha Top,34.757748,71.279682,Tehrik-i-Taliban Pakistan (TTP),Military,50.749838657490656
17430,201406040019,2014,6,4,Pakistan,Federally Administered Tribal Areas,Makha Top,34.75775,71.279682,Tehrik-i-Taliban Pakistan (TTP),Military,50.749838657490656
17431,201406040032,2014,6,4,Pakistan,Balochistan,Machh,29.855375,67.339928,Unknown,Transportation,60.44504046438079
17432,201406040048,2014,6,4,India,Manipur,Sangaiprou Mamang Leikai,24.784277,93.915948,Kangleipak Communist Party (KCP),Educational Institution,21.435142625900237
17433,201406040049,2014,6,4,India,Manipur,Imphal,24.798346,93.94043,Unknown,Government (General),60.44504046438079
17434,201406040064,2014,6,4,India,Meghalaya,Goera Rongat,25.341993,90.480937,Garo National Liberation Army,Private Citizens & Property,31.01447371145124
17435,201406040068,2014,6,4,Pakistan,Sindh,Kandh Kot,28.245169,69.183701,Baloch Republican Army (BRA),Military,37.297213180006864
17436,201406050037,2014,5,29,India,Jammu and Kashmir,Kupwara district,34.431923,74.12399599999999,Unknown,Military,60.44504046438079
17437,201406050043,2014,6,5,Pakistan,Balochistan,Pir Koh,29.143866,69.099785,Unknown,Utilities,60.44504046438079
17438,201406050044,2014,6,5,Pakistan,Balochistan,Pir Koh,29.143866,69.099785,Unknown,Utilities,60.44504046438079
17439,201406050050,2014,6,5,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Police,60.44504046438079
17440,201406050051,2014,6,5,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Police,60.44504046438079
17441,201406050052,2014,6,5,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Private Citizens & Property,60.44504046438079
17442,201406050053,2014,6,5,Pakistan,Federally Administered Tribal Areas,Nakhtar,34.879779,71.394284,Unknown,Terrorists/Non-State Militia,60.44504046438079
17443,201406050054,2014,6,5,Pakistan,Federally Administered Tribal Areas,Pandyali,34.599701,71.334191,Unknown,Private Citizens & Property,60.44504046438079
17444,201406050056,2014,6,5,India,Maharashtra,Adavali,19.210846,73.133624,Unknown,Government (General),60.44504046438079
17445,201406050057,2014,6,5,India,Assam,Rimthiyam,26.183789,93.591514,Others,Police,7.636945348176138
17446,201406050062,2014,6,5,Pakistan,Balochistan,Kohlu district,29.673863,68.715498,Unknown,Military,60.44504046438079
17447,201406060041,2014,6,6,India,Jammu and Kashmir,Pakherpora,33.932682,74.64822,Unknown,Police,60.44504046438079
17448,201406060043,2014,6,6,India,Chhattisgarh,Sarpanch Para,18.797157000000002,80.816112,Maoists,Police,46.548636158096706
17449,201406060051,2014,6,6,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Police,60.44504046438079
17450,201406060054,2014,6,6,Pakistan,Balochistan,Khuzdar district,27.8,66.616667,Unknown,Police,60.44504046438079
17451,201406060055,2014,6,6,Pakistan,Sindh,Hyderabad,25.389288,68.357338,Tehrik-e-Khilafat,Police,19.77405892329302
17452,201406060057,2014,6,6,India,Meghalaya,Tura,25.514879999999998,90.204708,Unknown,Police,60.44504046438079
17453,201406060062,2014,6,6,India,Manipur,Longol,24.798346,93.94043,Unknown,Private Citizens & Property,60.44504046438079
17454,201406070005,2014,6,7,Pakistan,Federally Administered Tribal Areas,Nawagai,34.667023,71.308525,Tehrik-i-Taliban Pakistan (TTP),Military,50.749838657490656
17455,201406070006,2014,6,7,Pakistan,Federally Administered Tribal Areas,Bara Kamangara,34.809653000000004,71.50335799999999,Tehrik-i-Taliban Pakistan (TTP),Military,50.749838657490656
17456,201406070024,2014,6,7,India,Jammu and Kashmir,Shopian,33.721287,74.831062,Lashkar-e-Taiba (LeT),Police,42.7217714321123
17457,201406070025,2014,6,7,India,Jammu and Kashmir,Anantnag,33.732215999999994,75.157913,Unknown,Transportation,60.44504046438079
17458,201406070042,2014,6,7,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Military,60.44504046438079
17459,201406070044,2014,6,7,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Police,60.44504046438079
17460,201406070045,2014,6,7,India,Chhattisgarh,Paralkot,20.264044000000002,81.501272,Maoists,Business,46.548636158096706
17461,201406070046,2014,6,8,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Police,60.44504046438079
17462,201406070077,2014,6,7,India,Jharkhand,Vishnugarh,24.016958,85.753847,Communist Party of India - Maoist (CPI-Maoist),Police,45.96638941339923
17463,201406070079,2014,6,7,India,Manipur,Imphal,24.798346,93.94043,Others,Educational Institution,17.340422299427033
17464,201406070080,2014,6,7,India,Uttar Pradesh,Greater Noida,28.475428000000004,77.508904,Unknown,Violent Political Party,60.44504046438079
17465,201406080001,2014,6,8,Pakistan,Sindh,Karachi,24.891115,67.143311,Tehrik-i-Taliban Pakistan (TTP),Airports & Aircraft,50.749838657490656
17466,201406080006,2014,6,8,Pakistan,Balochistan,Taftan,28.947237,61.584763,Jaish-e-Islam,Private Citizens & Property,29.032838769391727
17467,201406080033,2014,6,8,Pakistan,Balochistan,Dera Murad Jamali,28.544390000000003,68.218002,Unknown,Military,60.44504046438079
17468,201406080043,2014,6,8,Pakistan,Federally Administered Tribal Areas,Ambar Kasai,34.478291999999996,71.34738,Tehrik-i-Taliban Pakistan (TTP),Terrorists/Non-State Militia,50.749838657490656
17469,201406080064,2014,6,8,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Business,60.44504046438079
17470,201406080065,2014,6,8,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,NGO,60.44504046438079
17471,201406080067,2014,6,8,Pakistan,Khyber Pakhtunkhwa,Mattani,33.796459000000006,71.558487,Unknown,Police,60.44504046438079
17472,201406080069,2014,6,8,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Police,60.44504046438079
17473,201406080070,2014,6,8,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Private Citizens & Property,60.44504046438079
17474,201406080082,2014,6,8,Pakistan,Khyber Pakhtunkhwa,Swabi,34.143707,72.38013000000001,Unknown,Military,60.44504046438079
17475,201406080083,2014,6,8,India,Assam,Rankhalbasti,24.867407,92.356548,Others,Private Citizens & Property,12.747867129923947
17476,201406080097,2014,6,8,Pakistan,Balochistan,Taftan,28.947237,61.584763,Jaish-e-Islam,Private Citizens & Property,29.032838769391727
17477,201406090006,2014,6,9,Pakistan,Federally Administered Tribal Areas,Kurram district,33.695975,70.336069,Unknown,Police,60.44504046438079
17478,201406090023,2014,6,9,Pakistan,Balochistan,Awaran district,26.909339000000003,65.572019,Lashkar-e-Balochistan,Military,24.23558533866612
17479,201406090037,2014,6,9,Pakistan,Federally Administered Tribal Areas,Miran Shah,33.006516,70.068253,Mujahideen Ansar,Military,30.4488368869118
17480,201406090039,2014,6,8,Pakistan,Balochistan,Jiwani,25.05258,61.74684499999999,Baloch Republican Army (BRA),Business,37.297213180006864
17481,201406090095,2014,6,9,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Educational Institution,60.44504046438079
17482,201406100001,2014,6,10,Pakistan,Sindh,Karachi,24.891115,67.143311,Tehrik-i-Taliban Pakistan (TTP),Military,50.749838657490656
17483,201406100021,2014,6,10,Pakistan,Balochistan,Dera Bugti district,29.033333000000002,69.15,Baloch Republican Army (BRA),Police,37.297213180006864
17484,201406100023,2014,6,11,Pakistan,Balochistan,Mand,26.115631,62.037643,Unknown,Private Citizens & Property,60.44504046438079
17485,201406100051,2014,6,10,India,Jammu and Kashmir,Srinagar,34.08374,74.789902,Unknown,Police,60.44504046438079
17486,201406100054,2014,6,10,Pakistan,Federally Administered Tribal Areas,Orakzai district,33.728969,71.050657,Tehrik-i-Taliban Pakistan (TTP),Private Citizens & Property,50.749838657490656
17487,201406100060,2014,6,10,Pakistan,Balochistan,Pat Feeder,28.544390000000003,68.218002,Unknown,Private Citizens & Property,60.44504046438079
17488,201406100076,2014,6,7,Pakistan,Balochistan,Panjgur district,26.730321999999997,64.147824,Unknown,Business,60.44504046438079
17489,201406100078,2014,6,10,India,Uttar Pradesh,Meerapur,29.292602000000002,77.945453,Unknown,Violent Political Party,60.44504046438079
17490,201406110007,2014,6,11,Pakistan,Khyber Pakhtunkhwa,Koza Bandai,34.817624,72.375509,Tehrik-i-Taliban Pakistan (TTP),Private Citizens & Property,50.749838657490656
17491,201406110041,2014,6,11,Pakistan,Khyber Pakhtunkhwa,Kot Azam,32.088314000000004,70.20053100000001,Tehrik-i-Taliban Pakistan (TTP),Terrorists/Non-State Militia,50.749838657490656
17492,201406110059,2014,6,11,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Police,60.44504046438079
17493,201406110061,2014,6,11,Pakistan,Federally Administered Tribal Areas,Kitkoot,34.901269,71.4695,Unknown,Private Citizens & Property,60.44504046438079
17494,201406110063,2014,6,11,Pakistan,Khyber Pakhtunkhwa,Shabqadar,34.217285,71.56104300000001,Unknown,Military,60.44504046438079
17495,201406110064,2014,6,11,Pakistan,Khyber Pakhtunkhwa,Bara Bandai,34.824444,72.394524,Tehrik-i-Taliban Pakistan (TTP),Terrorists/Non-State Militia,50.749838657490656
17496,201406110076,2014,6,11,India,Jammu and Kashmir,Baramulla district,34.207566,74.352882,Unknown,Government (General),60.44504046438079
17497,201406110078,2014,6,11,India,Odisha,Daitari,21.111097,85.825586,Maoists,Military,46.548636158096706
17498,201406110091,2014,6,11,India,Uttar Pradesh,Bulandshar,28.406963,77.849829,Unknown,Violent Political Party,60.44504046438079
17499,201406120006,2014,6,11,Pakistan,Khyber Pakhtunkhwa,Malakand district,34.51891,71.88069899999999,Tehrik-i-Taliban Pakistan (TTP),Police,50.749838657490656
17500,201406120040,2014,6,12,Pakistan,Khyber Pakhtunkhwa,Jamrud,34.002579,71.38247700000001,Unknown,Military,60.44504046438079
17501,201406120041,2014,6,12,Pakistan,Federally Administered Tribal Areas,Orakzai district,33.644933,70.863582,Unknown,Military,60.44504046438079
17502,201406120044,2014,6,12,Pakistan,Khyber Pakhtunkhwa,Sur Kamar,34.004017,71.339912,Unknown,Private Citizens & Property,60.44504046438079
17503,201406120045,2014,6,12,India,Jammu and Kashmir,Tarkundi,33.4124,74.207707,Hizbul Mujahideen (HM),Military,39.36770835642332
17504,201406120046,2014,6,12,India,Jammu and Kashmir,Tarkundi,33.4124,74.207707,Unknown,Military,60.44504046438079
17505,201406120055,2014,6,12,India,Odisha,Keonjhar district,21.5,85.5,Unknown,Military,60.44504046438079
17506,201406120056,2014,6,12,India,Jammu and Kashmir,Sopore,34.288891,74.46371500000001,Unknown,Police,60.44504046438079
17507,201406120059,2014,6,12,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Private Citizens & Property,60.44504046438079
17508,201406120070,2014,6,12,Pakistan,Khyber Pakhtunkhwa,Mian Dheri,34.761732,72.839547,Unknown,Educational Institution,60.44504046438079
17509,201406120072,2014,6,12,India,Odisha,Pottangi,18.564657999999998,82.96363199999999,Maoists,Private Citizens & Property,46.548636158096706
17510,201406130012,2014,6,13,Pakistan,Balochistan,Pasni,25.26786,63.460991,Baloch Liberation Front (BLF),Private Citizens & Property,35.48370967769989
17511,201406130014,2014,6,13,Pakistan,Balochistan,Khuzdar district,27.799652000000002,66.61678,Separatists,Violent Political Party,33.980609521919135
17512,201406130035,2014,6,13,Pakistan,Khyber Pakhtunkhwa,Dir district,34.869017,71.903777,Unknown,Police,60.44504046438079
17513,201406130036,2014,6,13,Pakistan,Federally Administered Tribal Areas,Khar,34.733517,71.519661,Unknown,Military,60.44504046438079
17514,201406130037,2014,6,13,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Police,60.44504046438079
17515,201406130038,2014,6,13,Pakistan,Federally Administered Tribal Areas,Ghaz Chowk,34.778887,71.447041,Unknown,Police,60.44504046438079
17516,201406130039,2014,6,13,Pakistan,Khyber Pakhtunkhwa,Doaba,33.425489,70.73611,Unknown,Religious Figures/Institutions,60.44504046438079
17517,201406130040,2014,6,13,Pakistan,Khyber Pakhtunkhwa,Badaber,33.91758,71.562035,Unknown,Police,60.44504046438079
17518,201406140035,2014,6,14,Pakistan,Khyber Pakhtunkhwa,Qambarabad,33.921099,71.481532,Tehrik-i-Taliban Pakistan (TTP),Terrorists/Non-State Militia,50.749838657490656
17519,201406140040,2014,6,14,Pakistan,Federally Administered Tribal Areas,Chamarkand,34.546820000000004,71.457132,Tehrik-i-Taliban Pakistan (TTP),Military,50.749838657490656
17520,201406140042,2014,6,14,Pakistan,Federally Administered Tribal Areas,Chamarkand,34.569502,71.226686,Tehrik-i-Taliban Pakistan (TTP),Military,50.749838657490656
17521,201406140048,2014,6,14,India,Manipur,Imphal,24.798346,93.94043,Unknown,Business,60.44504046438079
17522,201406140068,2014,6,14,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Private Citizens & Property,60.44504046438079
17523,201406140069,2014,6,14,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Private Citizens & Property,60.44504046438079
17524,201406140070,2014,6,14,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Journalists & Media,60.44504046438079
17525,201406140071,2014,6,14,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Violent Political Party,60.44504046438079
17526,201406140113,2014,6,14,Bangladesh,Dhaka,Dhaka,23.791275,90.418205,Awami League,Private Citizens & Property,30.486711821026287
17527,201406140124,2014,6,14,India,Mizoram,Faileng,23.924229999999998,92.649028,National Liberation Front of Tripura (NLFT),Private Citizens & Property,32.301278828248016
17528,201406140129,2014,6,14,India,Assam,Chirang,26.533562,90.702558,Unknown,Private Citizens & Property,60.44504046438079
17529,201406150020,2014,6,15,Pakistan,Balochistan,Haji Sher,29.459460999999997,67.826086,Unknown,Transportation,60.44504046438079
17530,201406150031,2014,6,14,Pakistan,Khyber Pakhtunkhwa,Khanpur,33.80203,72.907667,Unknown,Military,60.44504046438079
17531,201406150036,2014,6,15,Pakistan,Federally Administered Tribal Areas,Karam Kot,32.974558,70.236554,Unknown,Military,60.44504046438079
17532,201406150037,2014,6,15,Pakistan,Federally Administered Tribal Areas,Landi Kotal,34.110325,71.163803,Unknown,Private Citizens & Property,60.44504046438079
17533,201406150038,2014,6,15,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Police,60.44504046438079
17534,201406150053,2014,6,15,India,West Bengal,South 24 Parganas district,22.123075,88.410154,Unknown,Private Citizens & Property,60.44504046438079
17535,201406150054,2014,6,15,India,Manipur,Thouda Bhabok Leikai,24.791393,93.661558,Unknown,Government (General),60.44504046438079
17536,201406150056,2014,6,15,Pakistan,Khyber Pakhtunkhwa,Hangu district,33.528894,71.058723,Unknown,Private Citizens & Property,60.44504046438079
17537,201406150064,2014,6,15,Sri Lanka,Western,Aluthgama,6.433758,80.000725,Others,Private Citizens & Property,19.225482042423724
17538,201406150065,2014,6,15,Sri Lanka,Western,Darga Nagar,6.5864270000000005,79.962629,Others,Private Citizens & Property,19.225482042423724
17539,201406150066,2014,6,15,Sri Lanka,Western,Beruwala,6.466131,79.982697,Others,Private Citizens & Property,19.225482042423724
17540,201406160002,2014,6,16,Pakistan,Federally Administered Tribal Areas,Ghulam Khan,33.133961,70.034981,Tehrik-i-Taliban Pakistan (TTP),Military,50.749838657490656
17541,201406160006,2014,6,16,Pakistan,Punjab,Multan,30.163641,71.402035,Tehrik-i-Taliban Pakistan (TTP),Government (General),50.749838657490656
17542,201406160012,2014,6,15,Pakistan,Sindh,Thull,28.248983000000003,68.777084,Baloch Republican Army (BRA),Transportation,37.297213180006864
17543,201406160030,2014,6,16,Pakistan,Balochistan,Torghar,30.031270000000003,67.904108,Tehrik-i-Taliban Pakistan (TTP),Police,50.749838657490656
17544,201406160055,2014,6,16,India,Meghalaya,Rangatari,25.585414,90.035661,Achik Songna An'pachakgipa Kotok (ASAK),Business,13.312223755860302
17545,201406160056,2014,6,16,Pakistan,Khyber Pakhtunkhwa,Badaber,33.91758,71.562035,Unknown,Terrorists/Non-State Militia,60.44504046438079
17546,201406160058,2014,6,16,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Business,60.44504046438079
17547,201406160070,2014,6,16,India,Jharkhand,Sonua,22.570860999999997,85.46091700000001,Maoists,Police,46.548636158096706
17548,201406160071,2014,6,16,Pakistan,Federally Administered Tribal Areas,Khar,34.733517,71.519661,Unknown,Educational Institution,60.44504046438079
17549,201406160072,2014,6,16,India,Jharkhand,Hesatu,23.736573999999997,83.82504300000001,Maoists,Business,46.548636158096706
17550,201406170006,2014,6,17,Pakistan,Balochistan,Quetta district,30.182971000000002,66.998734,Unknown,Educational Institution,60.44504046438079
17551,201406170008,2014,6,16,Pakistan,Sindh,Karachi,24.891115,67.143311,Balochistan Liberation United Front (BLUF),Police,24.221932570586667
17552,201406170010,2014,6,16,Pakistan,Sindh,Karachi,24.891115,67.143311,Balochistan Liberation United Front (BLUF),Police,24.221932570586667
17553,201406170011,2014,6,13,Pakistan,Balochistan,Quetta,30.200819,66.994354,Balochistan Liberation United Front (BLUF),Police,24.221932570586667
17554,201406170049,2014,6,17,India,Jammu and Kashmir,Anantnag,33.732215999999994,75.157913,Unknown,Private Citizens & Property,60.44504046438079
17555,201406170050,2014,6,17,India,Jammu and Kashmir,Sopore,34.288891,74.46371500000001,Unknown,Police,60.44504046438079
17556,201406170069,2014,6,17,India,Assam,Kalachand,25.339225,93.132892,Others,Business,5.4397207708399185
17557,201406180030,2014,6,18,Pakistan,Khyber Pakhtunkhwa,Bakro Banda,33.548657,71.10560500000001,Unknown,Private Citizens & Property,60.44504046438079
17558,201406180031,2014,6,18,Pakistan,Punjab,Lahore,31.505470000000003,74.34288000000001,Unknown,Government (General),60.44504046438079
17559,201406180044,2014,6,18,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Police,60.44504046438079
17560,201406180045,2014,6,18,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Private Citizens & Property,60.44504046438079
17561,201406180046,2014,6,18,India,Assam,Dimalgaon,26.432413,90.27022,National Democratic Front of Bodoland (NDFB),Police,37.456769806720935
17562,201406180058,2014,6,18,Sri Lanka,Western,Colombo,6.941837,79.861687,Others,Religious Figures/Institutions,13.866877917883473
17563,201406180073,2014,6,18,India,Tamil Nadu,Chennai,13.055773,80.24878100000001,Al-Ummah,Private Citizens & Property,26.96853346593582
17564,201406190007,2014,6,19,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Unknown,Terrorists/Non-State Militia,60.44504046438079
17565,201406190019,2014,6,19,Pakistan,Khyber Pakhtunkhwa,Tank district,32.214296000000004,70.37773,Unknown,Government (General),60.44504046438079
17566,201406190020,2014,6,19,Pakistan,Federally Administered Tribal Areas,Parachinar,33.897995,70.107536,Unknown,Police,60.44504046438079
17567,201406190053,2014,6,19,Pakistan,Khyber Pakhtunkhwa,Jamrud,34.002579,71.38247700000001,Unknown,Private Citizens & Property,60.44504046438079
17568,201406190066,2014,6,19,India,Odisha,Sunabeda,18.73,82.83,Maoists,Police,46.548636158096706
17569,201406200011,2014,6,20,Pakistan,Balochistan,Quetta,30.200819,66.994354,Baloch Liberation Army (BLA),Government (General),37.30906134086897
17570,201406200012,2014,6,20,Pakistan,Balochistan,Khuzdar,27.809921000000003,66.620956,Unknown,Police,60.44504046438079
17571,201406200016,2014,6,20,Pakistan,Islamabad Capital Territory,Islamabad,33.671638,73.05606800000001,Tehrik-i-Taliban Pakistan (TTP),Religious Figures/Institutions,50.749838657490656
17572,201406200045,2014,6,20,Pakistan,Khyber Pakhtunkhwa,Torghar district,34.748931,72.834712,Unknown,Police,60.44504046438079
17573,201406200048,2014,6,20,India,Jammu and Kashmir,Poonch district,33.764588,74.086833,Unknown,Military,60.44504046438079
17574,201406200064,2014,6,20,Pakistan,Khyber Pakhtunkhwa,Peshawar,34.075466,71.599998,Unknown,Police,60.44504046438079
17575,201406210019,2014,6,21,Pakistan,Khyber Pakhtunkhwa,Hangu,33.528893,71.056122,Unknown,Police,60.44504046438079
17576,201406210024,2014,6,22,Pakistan,Khyber Pakhtunkhwa,Chakdara,34.650264,72.03394300000001,Unknown,Police,60.44504046438079
17577,201406210047,2014,6,21,Sri Lanka,Northern,Navanthurai,9.666399,80.020477,Others,Religious Figures/Institutions,13.866877917883473
17578,201406210048,2014,6,21,Sri Lanka,Northern,Jaffna,9.666399,80.020477,Others,Religious Figures/Institutions,13.866877917883473
17579,201406210049,2014,6,21,Sri Lanka,Western,Panadura,6.714569,79.906032,Others,Business,13.866877917883473
17580,201406210052,2014,6,21,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Police,60.44504046438079
17581,201406220059,2014,6,22,Pakistan,Federally Administered Tribal Areas,Khyber district,33.88245,71.37641500000001,Lashkar-e-Islam (Pakistan),Military,36.115160971948825
17582,201406220060,2014,6,22,Pakistan,Khyber Pakhtunkhwa,Faqirabad Chowk,33.95053,71.496726,Unknown,Private Citizens & Property,60.44504046438079
17583,201406220075,2014,6,22,India,Odisha,Tankuapada,18.809919,82.720464,Communist Party of India - Maoist (CPI-Maoist),Private Citizens & Property,45.96638941339923
17584,201406230032,2014,6,23,Pakistan,Federally Administered Tribal Areas,Shandara Essa Khel,34.520573999999996,71.389972,Unknown,Military,60.44504046438079
17585,201406230040,2014,6,23,Pakistan,Khyber Pakhtunkhwa,Sumanat,34.217222,71.55555600000001,Unknown,Utilities,60.44504046438079
17586,201406230056,2014,6,23,Pakistan,Khyber Pakhtunkhwa,Hayatabad,33.976307,71.437157,Unknown,Government (General),60.44504046438079
17587,201406230057,2014,6,23,Pakistan,Sindh,Karachi,24.891115,67.143311,Unknown,Private Citizens & Property,60.44504046438079
